date,CO2_avg
2018-01,416.66
2018-01,416.34
2018-01,414.88
2018-01-04,414.54
2018-01-05,413.95
2018-01-06,413.08
2018-01-07,412.53
2018-01-10,415.52
2018-01-11,417.47
2018-01-12,415.97
2018-01-13,414.7
2018-01-14,414.42
2018-01-16,421.18
2018-01-17,420.85
2018-01-19,419.62
2018-01-21,415.21
2018-01-22,421.34
2018-01-24,414.14
2018-01-25,415.09
2018-01-26,414.42
2018-01-27,415.9
2018-01-31,420.41
2018-02-01,415.74
2018-02-02,416.52
2018-02-03,417.71
2018-02-04,420.14
2018-02-05,417.65
2018-02-06,418.06
2018-02-07,417.69
2018-02-10,427.45
2018-02-11,417.19
2018-02-12,416.2
2018-02-13,416.55
2018-02-14,419.38
2018-02-15,417.49
2018-02-16,417.63
2018-02-17,416.44
2018-02-18,416.06
2018-02-19,417.91
2018-02-20,416.82
2018-02-21,416.25
2018-02-22,419.18
2018-02-24,419.09
2018-02-25,418.45
2018-02-26,418.23
2018-02-27,420.22
2018-02-28,422.73
2018-03-01,418.5
2018-03-02,420.11
2018-03-03,418.86
2018-03-04,421.65
2018-03-05,416.8
2018-03-06,417.59
2018-03-07,417.05
2018-03-08,416.11
2018-03-09,417.63
2018-03-10,418.18
2018-03-11,420.68
2018-03-12,420.43
2018-03-16,417.25
2018-03-17,417.26
2018-03-18,416.85
2018-03-19,417.75
2018-03-20,416.56
2018-03-21,416.29
2018-03-22,416.96
2018-03-23,416.87
2018-03-25,422.46
2018-03-26,425.99
2018-03-29,420.88
2018-03-30,418.54
2018-03-31,417.44
2018-04-02,419.75
2018-04-03,418.83
2018-04-05,417.88
2018-04-06,418.32
2018-04-07,420.41
2018-04-08,419.7
2018-04-09,421.09
2018-04-10,419.59
2018-04-11,417.73
2018-04-12,420.28
2018-04-13,419.26
2018-04-14,420.98
2018-04-15,420.68
2018-04-16,420.41
2018-04-17,420.65
2018-04-20,422.32
2018-04-23,419.37
2018-04-24,417.53
2018-04-25,418.5
2018-04-26,418.82
2018-04-27,419.99
2018-04-29,423.93
2018-05-02,424.35
2018-05-03,421.25
2018-05-04,422.16
2018-05-05,420.16
2018-05-07,418.84
2018-05-08,418.15
2018-05-09,418.87
2018-05-10,418.59
2018-05-17,419.94
2018-05-18,418.6
2018-05-19,415.7
2018-05-20,416.27
2018-05-21,416.49
2018-05-22,416.82
2018-05-23,419.11
2018-05-24,
2018-05-25,420.97
2018-05-30,
2018-05-31,414.32
2018-06-01,415.71
2018-06-02,415.02
2018-06-04,413.23
2018-06-06,415.53
2018-06-09,414.17
2018-06-10,412.77
2018-06-11,412.93
2018-06-12,413.07
2018-06-13,411.49
2018-06-14,
2018-06-15,411.96
2018-06-16,409.77
2018-06-17,412.35
2018-06-18,412.47
2018-06-19,415.43
2018-06-20,408.43
2018-06-21,405.39
2018-06-22,
2018-06-26,
2018-06-28,
2018-06-29,
2018-06-30,413.3
2018-07-01,414.94
2018-07-02,414.84
2018-07-03,
2018-07-04,
2018-07-05,409.89
2018-07-06,407.56
2018-07-07,407.4
2018-07-08,408.8
2018-07-09,
2018-07-10,
2018-07-11,
2018-07-20,414.01
2018-07-21,415.11
2018-07-22,413.7
2018-07-24,411.22
2018-07-25,
2018-07-26,414.22
2018-07-28,406.62
2018-07-31,
2018-08-01,408.37
2018-08-02,407.07
2018-08-03,409.58
2018-08-05,415.52
2018-08-06,
2018-08-07,
2018-08-08,
2018-08-09,
2018-08-10,400.3
2018-08-11,398.37
2018-08-12,
2018-08-13,
2018-08-14,
2018-08-15,
2018-08-16,
2018-08-17,396.91
2018-08-18,396.08
2018-08-19,
2018-08-20,401.39
2018-08-22,411.63
2018-08-23,411.65
2018-08-24,409.75
2018-08-28,
2018-08-29,
2018-08-30,
2018-09-01,
2018-09-02,403.18
2018-09-03,412.32
2018-09-04,
2018-09-05,406.91
2018-09-11,
2018-09-12,
2018-09-13,
2018-09-14,
2018-09-15,
2018-09-16,406.26
2018-09-20,403.63
2018-09-21,404.37
2018-09-22,408.84
2018-09-24,408.87
2018-09-25,410.6
2018-09-26,411.04
2018-09-27,408.9
2018-09-28,408.66
2018-09-29,
2018-09-30,
2018-10-01,411.34
2018-10-02,412.63
2018-10-03,411.27
2018-10-04,
2018-10-05,411.55
2018-10-06,
2018-10-07,410.16
2018-10-08,408.21
2018-10-09,407.57
2018-10-10,411.27
2018-10-11,413.99
2018-10-12,414.73
2018-10-13,412.25
2018-10-14,411.29
2018-10-15,418.48
2018-10-17,414.65
2018-10-18,415
2018-10-19,412.43
2018-10-20,411.73
2018-10-21,412.76
2018-10-22,412.32
2018-10-24,416.31
2018-10-25,416.64
2018-10-26,413.84
2018-10-27,415.2
2018-10-28,413.89
2018-10-29,414.23
2018-10-30,417.05
2018-10-31,415.72
2018-11-01,413.23
2018-11-02,413.31
2018-11-03,412.2
2018-11-04,412.18
2018-11-05,411.79
2018-11-06,420.01
2018-11-07,418.4
2018-11-08,415.9
2018-11-10,425.91
2018-11-11,423.07
2018-11-12,414.48
2018-11-13,415.27
2018-11-14,416.21
2018-11-15,414.59
2018-11-17,416.57
2018-11-18,415.27
2018-11-19,420.2
2018-11-20,416.15
2018-11-21,418.61
2018-11-22,414.18
2018-11-23,413.75
2018-11-24,414.78
2018-11-25,422.48
2018-11-26,417.82
2018-11-28,413.22
2018-11-29,418.21
2018-11-30,415.28
2018-12-01,417.18
2018-12-02,415.34
2018-12-04,420.75
2018-12-05,416.96
2018-12-06,415.13
2018-12-07,414.68
2018-12-08,414.38
2018-12-09,414.78
2018-12-10,413.74
2018-12-11,413.57
2018-12-12,417.15
2018-12-13,417.61
2018-12-14,416.42
2018-12-15,414.3
2018-12-16,416.68
2018-12-17,419.57
2018-12-18,415.35
2018-12-19,420.72
2018-12-20,417.87
2018-12-21,417.59
2018-12-22,424.23
2018-12-23,419.67
2018-12-24,416.48
2018-12-25,418.03
2018-12-26,422.36
2018-12-27,415.56
2018-12-28,416.28
2018-12-29,415.84
2018-12-30,415.74
2018-12-31,415.12
2019-01-01,416.71725
2019-01-02,416.291
2019-01-03,415.15665
2019-01-04,418.74841
2019-01-05,422.86869
2019-01-06,415.90032
2019-01-07,418.16465
2019-01-08,417.07965
2019-01-09,416.10503
2019-01-10,417.22407
2019-01-11,418.78166
2019-01-12,416.92856
2019-01-13,418.55757
2019-01-14,416.99621
2019-01-16,417.92316
2019-01-17,418.89844
2019-01-18,417.83802
2019-01-19,421.05819
2019-01-20,420.93962
2019-01-21,418.72697
2019-01-22,418.56416
2019-01-23,422.07471
2019-01-24,417.7708
2019-01-25,418.96486
2019-01-26,417.70606
2019-01-27,417.04009
2019-01-28,420.19001
2019-01-29,417.76339
2019-01-30,420.73063
2019-01-31,417.40141
2019-02-01,418.43209
2019-02-02,420.56264
2019-02-03,422.41863
2019-02-04,420.0652
2019-02-05,
2019-02-06,421.84756
2019-02-07,419.99298
2019-02-08,417.88505
2019-02-09,418.50069
2019-02-10,418.5492
2019-02-11,418.0988
2019-02-12,420.92584
2019-02-13,420.20872
2019-02-14,416.9499
2019-02-15,416.34047
2019-02-16,424.2216
2019-02-17,422.72672
2019-02-18,421.90779
2019-02-19,419.27907
2019-02-20,419.89703
2019-02-21,424.46827
2019-02-22,421.63529
2019-02-23,419.23013
2019-02-24,418.29761
2019-02-25,421.57524
2019-02-26,420.94015
2019-02-27,419.72194
2019-02-28,422.16869
2019-03-01,422.54643
2019-03-02,422.61215
2019-03-03,419.62633
2019-03-04,420.20361
2019-03-05,422.1692
2019-03-07,418.5334
2019-03-08,418.6951
2019-03-09,423.30606
2019-03-10,418.72941
2019-03-11,419.77327
2019-03-12,425.46204
2019-03-13,419.96275
2019-03-14,420.3587
2019-03-15,421.27543
2019-03-16,419.3302
2019-03-17,421.31958
2019-03-18,422.30961
2019-03-19,423.98295
2019-03-20,
2019-03-21,422.46561
2019-03-22,421.65397
2019-03-23,419.75272
2019-03-24,420.41675
2019-03-25,423.19376
2019-03-26,425.54073
2019-03-27,
2019-03-28,420.20487
2019-03-29,420.63947
2019-03-30,422.28796
2019-03-31,420.51023
2019-04-01,419.9772
2019-04-02,419.83696
2019-04-03,420.38411
2019-04-04,422.69942
2019-04-05,421.39205
2019-04-06,418.51452
2019-04-07,419.67428
2019-04-08,419.92066
2019-04-09,419.73786
2019-04-10,418.52217
2019-04-11,418.68761
2019-04-12,419.47269
2019-04-13,422.86626
2019-04-14,423.76691
2019-04-15,419.9331
2019-04-16,
2019-04-18,
2019-04-19,418.6081
2019-04-20,418.16501
2019-04-21,418.46566
2019-04-22,419.20602
2019-04-23,420.83316
2019-04-24,
2019-04-25,419.72568
2019-04-26,419.63201
2019-04-27,419.91793
2019-04-28,420.53693
2019-04-29,418.53104
2019-04-30,419.31053
2019-05-01,419.73975
2019-05-02,421.34036
2019-05-03,419.67422
2019-05-04,424.21781
2019-05-05,419.96159
2019-05-06,420.52371
2019-05-07,420.29183
2019-05-08,
2019-05-09,420.33578
2019-05-10,421.06658
2019-05-11,422.4942
2019-05-12,420.66248
2019-05-13,418.86872
2019-05-14,
2019-05-15,
2019-05-16,418.34661
2019-05-17,417.6702
2019-05-18,418.2124
2019-05-19,416.98464
2019-05-20,417.85693
2019-05-21,421.30435
2019-05-22,422.44775
2019-05-23,
2019-05-24,
2019-05-25,
2019-05-26,419.69288
2019-05-27,418.82415
2019-05-28,415.30437
2019-05-29,417.21386
2019-05-30,
2019-05-31,415.20163
2019-06-01,415.74765
2019-06-02,
2019-06-04,
2019-06-05,415.99966
2019-06-06,418.78909
2019-06-07,415.31059
2019-06-08,412.7567
2019-06-09,410.72116
2019-06-10,411.15462
2019-06-11,410.14308
2019-06-12,
2019-06-13,409.49334
2019-06-14,412.32802
2019-06-15,
2019-06-16,
2019-06-17,410.9221
2019-06-18,
2019-06-21,
2019-06-22,
2019-06-23,407.70849
2019-06-24,407.96219
2019-06-25,408.32729
2019-06-26,409.4596
2019-06-27,
2019-06-28,414.22807
2019-06-29,
2019-06-30,
2019-07-06,405.95417
2019-07-07,403.87882
2019-07-08,406.09991
2019-07-09,402.93841
2019-07-10,406.38241
2019-07-11,
2019-07-12,404.48095
2019-07-15,407.80485
2019-07-16,
2019-07-17,402.39649
2019-07-18,406.6638
2019-07-19,415.13379
2019-07-20,417.42944
2019-07-21,418.50617
2019-07-26,
2019-07-28,
2019-07-29,
2019-08-03,411.86719
2019-08-04,412.53568
2019-08-05,411.26603
2019-08-06,
2019-08-07,418.59684
2019-08-10,
2019-08-11,
2019-08-12,
2019-08-13,
2019-08-14,
2019-08-15,
2019-08-16,
2019-08-18,404.82338
2019-08-19,403.3407
2019-08-20,400.66443
2019-08-28,
2019-08-31,404.07178
2019-09-03,
2019-09-04,
2019-09-05,
2019-09-06,
2019-09-07,413.33068
2019-09-08,
2019-09-10,
2019-09-11,
2019-09-12,405.89633
2019-09-13,407.74163
2019-09-14,407.52183
2019-09-15,409.5478
2019-09-16,407.97272
2019-09-17,405.74656
2019-09-18,406.84783
2019-09-19,405.45666
2019-09-20,406.14463
2019-09-21,407.47672
2019-09-22,407.38052
2019-09-23,407.99299
2019-09-24,408.54371
2019-09-25,408.58849
2019-09-26,408.8759
2019-09-27,408.95931
2019-09-28,
2019-10-01,410.54404
2019-10-02,
2019-10-03,412.06481
2019-10-04,
2019-10-05,415.22664
2019-10-06,411.39957
2019-10-07,411.54845
2019-10-08,413.76163
2019-10-09,411.74919
2019-10-10,411.69215
2019-10-11,413.19933
2019-10-12,415.01148
2019-10-13,413.60751
2019-10-14,413.79297
2019-10-15,413.11339
2019-10-16,413.5055
2019-10-17,412.14869
2019-10-18,413.46978
2019-10-19,412.75865
2019-10-20,411.79836
2019-10-21,412.91598
2019-10-22,415.09627
2019-10-23,417.88922
2019-10-24,415.27725
2019-10-25,414.86669
2019-10-26,420.74206
2019-10-27,417.95593
2019-10-28,417.02352
2019-10-29,417.06387
2019-10-30,417.16236
2019-10-31,419.26446
2019-11-01,418.11864
2019-11-02,414.58527
2019-11-03,416.61828
2019-11-04,416.18974
2019-11-05,416.9559
2019-11-06,419.39886
2019-11-07,417.80418
2019-11-08,416.94362
2019-11-09,416.49974
2019-11-10,417.48951
2019-11-12,420.84404
2019-11-14,415.94463
2019-11-15,418.71552
2019-11-16,419.15797
2019-11-17,418.80656
2019-11-18,420.11586
2019-11-19,417.15935
2019-11-20,417.31622
2019-11-21,416.9758
2019-11-22,415.13836
2019-11-23,415.07378
2019-11-24,417.26717
2019-11-25,418.80241
2019-11-26,417.61256
2019-11-27,419.03114
2019-11-28,418.10013
2019-11-29,417.54221
2019-11-30,417.37662
2019-12-01,419.88452
2019-12-02,416.67745
2019-12-03,418.35336
2019-12-04,418.00082
2019-12-05,416.34419
2019-12-06,417.26445
2019-12-07,418.90658
2019-12-08,419.09176
2019-12-09,421.62614
2019-12-10,426.67456
2019-12-11,
2019-12-12,418.97032
2019-12-13,420.05825
2019-12-14,422.02924
2019-12-15,419.09868
2019-12-16,417.673
2019-12-17,
2019-12-18,421.29245
2019-12-19,419.21926
2019-12-20,419.20165
2019-12-21,422.90364
2019-12-22,428.05908
2019-12-23,423.71452
2019-12-24,419.70112
2019-12-25,420.55069
2019-12-26,421.61169
2019-12-27,420.25793
2019-12-28,422.06573
2019-12-29,423.26824
2019-12-30,419.67316
2020-01-01,420.211036
2010-01-02,396.76
2010-01-03,397.02
2010-01-04,402.02
2010-01-05,392.7
2010-01-06,397.66
2010-01-07,
2010-01-08,
2010-01-09,404.06
2010-01-10,
2010-01-11,
2010-01-12,393.83
2010-01-13,393.38
2010-01-14,397.04
2010-01-15,399.59
2010-01-16,
2010-01-17,
2010-01-18,406.43
2010-01-19,404.32
2010-01-20,397.52
2010-01-21,394.84
2010-01-22,395.78
2010-01-23,397.5
2010-01-24,398.68
2010-01-25,397.31
2010-01-26,398.88
2010-01-27,400.69
2010-01-28,397
2010-01-29,397.4
2010-01-30,400.49
2010-01-31,406.08
2010-02-01,
2010-02-02,393.63
2010-02-03,395.75
2010-02-04,
2010-02-05,395.97
2010-02-06,399.05
2010-02-07,407.09
2010-02-08,408.18
2010-02-10,
2010-02-11,399.14
2010-02-12,402.15
2010-02-13,396.31
2010-02-14,
2010-02-15,398.63
2010-02-16,395.37
2010-02-17,
2010-02-18,394.09
2010-02-19,395.55
2010-02-20,396.41
2010-02-21,394.69
2010-02-22,395.31
2010-02-23,
2010-02-24,398.86
2010-02-25,390.67
2010-02-26,
2010-02-27,401.55
2010-02-28,401.96
2010-03-01,398.38
2010-03-02,396.95
2010-03-03,408.13
2010-03-04,401.91
2010-03-05,403.78
2010-03-06,
2010-03-07,398.44
2010-03-08,395.98
2010-03-09,396.53
2010-03-10,397.24
2010-03-11,398.11
2010-03-12,396.74
2010-03-13,399.94
2010-03-14,405.69
2010-03-15,399.09
2010-03-16,396.24
2010-03-17,399.01
2010-03-18,395.76
2010-03-19,395.22
2010-03-20,394.06
2010-03-21,393.36
2010-03-22,397.18
2010-03-23,407.09
2010-03-24,
2010-03-25,399.17
2010-03-26,396.43
2010-03-27,395.62
2010-03-28,394.34
2010-03-29,393.05
2010-03-30,
2010-03-31,404.37
2010-04-01,403.89
2010-04-02,396.58
2010-04-03,395.25
2010-04-04,398.95
2010-04-05,398.05
2010-04-06,396.42
2010-04-07,397.04
2010-04-08,398.47
2010-04-09,399.7
2010-04-10,
2010-04-11,403.38
2010-04-12,396.5
2010-04-13,392.17
2010-04-14,391.46
2010-04-15,395.12
2010-04-16,395.78
2010-04-17,393.01
2010-04-18,394.64
2010-04-19,394.84
2010-04-20,
2010-04-21,
2010-04-22,393
2010-04-23,394.73
2010-04-24,394.58
2010-04-25,397.95
2010-04-26,
2010-04-27,390.06
2010-04-28,386.83
2010-04-29,384.72
2010-04-30,
2010-05-01,395.72
2010-05-02,392.25
2010-05-03,391.91
2010-05-04,399.12
2010-05-05,386.68
2010-05-06,
2010-05-07,
2010-05-08,391.55
2010-05-09,
2010-05-10,389.42
2010-05-11,
2010-05-12,400.95
2010-05-13,402.13
2010-05-14,
2010-05-15,400.2
2010-05-16,
2010-05-17,
2010-05-18,
2010-05-19,
2010-05-20,
2010-05-21,
2010-05-22,
2010-05-23,392.23
2010-05-24,
2010-05-25,
2010-05-26,396.81
2010-05-27,398.52
2010-05-28,397.69
2010-05-29,
2010-05-30,
2010-05-31,
2010-06-01,
2010-06-02,
2010-06-03,
2010-06-04,393.95
2010-06-05,
2010-06-06,
2010-06-07,393.91
2010-06-08,
2010-06-09,
2010-06-10,
2010-06-11,399.36
2010-06-12,397.13
2010-06-13,
2010-06-14,
2010-06-15,
2010-06-16,398.35
2010-06-17,
2010-06-19,
2010-06-20,
2010-06-21,393.29
2010-06-22,383.56
2010-06-23,
2010-06-24,388.34
2010-06-25,
2010-06-26,391.16
2010-06-27,385.36
2010-06-28,
2010-06-29,
2010-06-30,393.56
2010-07-01,401.74
2010-07-02,396.65
2010-07-03,400.77
2010-07-04,
2010-07-05,398.69
2010-07-06,390.65
2010-07-07,380.65
2010-07-08,
2010-07-09,
2010-07-10,
2010-07-11,
2010-07-12,
2010-07-13,
2010-07-14,
2010-07-15,
2010-07-16,
2010-07-17,385.14
2010-07-18,389.75
2010-07-19,392.49
2010-07-20,394.79
2010-07-21,393.17
2010-07-22,390.08
2010-07-23,389.58
2010-07-24,389.4
2010-07-25,389.48
2010-07-26,
2010-07-27,392.91
2010-07-28,
2010-07-29,394.05
2010-07-30,391.84
2010-07-31,390.61
2010-08-01,389.63
2010-08-02,387.98
2010-08-03,
2010-08-04,
2010-08-05,
2010-08-06,388.63
2010-08-07,390.16
2010-08-08,
2010-08-09,
2010-08-10,
2010-08-11,393.42
2010-08-12,386.53
2010-08-13,387.9
2010-08-14,388.83
2010-08-15,388.92
2010-08-16,
2010-08-17,
2010-08-18,
2010-08-19,
2010-08-20,396.68
2010-08-21,391.61
2010-08-22,388.94
2010-08-23,383
2010-08-24,
2010-08-25,
2010-08-26,388.04
2010-08-27,390.04
2010-08-28,398.28
2010-08-29,387.25
2010-08-30,386.52
2010-08-31,
2010-09-01,
2010-09-02,387.28
2010-09-03,385.89
2010-09-04,389.85
2010-09-05,
2010-09-06,
2010-09-07,
2010-09-08,
2010-09-09,
2010-09-10,385.79
2010-09-11,386.91
2010-09-12,389.51
2010-09-13,392.4
2010-09-14,387.62
2010-09-15,
2010-09-16,
2010-09-17,
2010-09-18,
2010-09-19,388.01
2010-09-20,394.05
2010-09-21,389.63
2010-09-22,
2010-09-23,
2010-09-24,
2010-09-25,389.44
2010-09-26,389.9
2010-09-27,388.28
2010-09-28,391.94
2010-09-29,
2010-09-30,
2010-10-01,
2010-10-02,392.61
2010-10-03,393.52
2010-10-04,394.81
2010-10-05,395.64
2010-10-06,
2010-10-07,
2010-10-08,
2010-10-09,
2010-10-10,398.09
2010-10-11,407.74
2010-10-12,398.59
2010-10-13,394
2010-10-14,
2010-10-15,389.05
2010-10-16,389.07
2010-10-17,397.3
2010-10-18,
2010-10-19,
2010-10-20,399.82
2010-10-21,
2010-10-22,397.04
2010-10-23,395.9
2010-10-24,
2010-10-25,393.29
2010-10-26,393.68
2010-10-27,
2010-10-28,
2010-10-29,
2010-10-30,
2010-10-31,
2010-11-01,395.16
2010-11-02,393.04
2010-11-03,393.12
2010-11-04,398.8
2010-11-05,403.41
2010-11-06,408.13
2010-11-07,405.91
2010-11-08,394.63
2010-11-09,393.7
2010-11-10,398.42
2010-11-11,402.11
2010-11-12,392.84
2010-11-13,397.62
2010-11-14,395.02
2010-11-15,396.66
2010-11-16,398.46
2010-11-17,399.83
2010-11-18,
2010-11-19,
2010-11-20,
2010-11-21,397.56
2010-11-22,395.65
2010-11-23,
2010-11-24,397.99
2010-11-25,392.92
2010-11-26,396.18
2010-11-27,395.97
2010-11-28,393.35
2010-11-29,399.83
2010-11-30,404.27
2010-12-01,411.62
2010-12-02,397.71
2010-12-03,395.35
2010-12-04,397.34
2010-12-05,396.7
2010-12-06,
2010-12-07,397.87
2010-12-08,396.36
2010-12-09,394.84
2010-12-10,397.58
2010-12-11,396.52
2010-12-12,399.22
2010-12-13,398.14
2010-12-14,393.34
2010-12-15,
2010-12-16,402.08
2010-12-17,397.69
2010-12-18,401.11
2010-12-19,397.81
2010-12-20,414.2
2010-12-21,
2010-12-22,396.67
2010-12-23,396.29
2010-12-24,396.8
2010-12-25,396.21
2010-12-26,401.85
2010-12-27,397.89
2010-12-28,396.1
2010-12-29,396.13
2010-12-30,398.14
2010-12-31,399.08
2011-01-01,
2011-01-02,399.14
2011-01-03,
2011-01-04,395.63
2011-01-05,393.95
2011-01-06,395.07
2011-01-07,395.13
2011-01-08,399.82
2011-01-09,395.85
2011-01-10,400.48
2011-01-11,
2011-01-12,395.95
2011-01-13,401.35
2011-01-14,
2011-01-15,396.64
2011-01-16,396.97
2011-01-17,397.07
2011-01-18,400.22
2011-01-19,400.21
2011-01-20,398.32
2011-01-21,
2011-01-22,398.79
2011-01-23,401.29
2011-01-24,397.54
2011-01-25,397.92
2011-01-26,397.07
2011-01-27,397.59
2011-01-28,400.23
2011-01-29,397.38
2011-01-30,395.87
2011-01-31,396.73
2011-02-01,401.18
2011-02-02,404.37
2011-02-03,405.52
2011-02-04,413.76
2011-02-05,410.08
2011-02-06,407.45
2011-02-07,
2011-02-08,
2011-02-09,397.52
2011-02-10,399.08
2011-02-11,396.77
2011-02-12,397.99
2011-02-13,398.26
2011-02-14,398.56
2011-02-15,401.15
2011-02-16,405.02
2011-02-17,406.12
2011-02-18,
2011-02-19,403.72
2011-02-20,
2011-02-21,398.3
2011-02-22,408.88
2011-02-23,410.59
2011-02-24,
2011-02-25,
2011-02-26,
2011-02-27,397.44
2011-02-28,398.46
2011-03-01,397.85
2011-03-02,396.62
2011-03-03,397.35
2011-03-04,398.77
2011-03-05,398.42
2011-03-06,400.04
2011-03-07,397.54
2011-03-08,394.67
2011-03-09,395.56
2011-03-10,395.48
2011-03-11,399.72
2011-03-12,399.97
2011-03-13,392.2
2011-03-14,394.31
2011-03-15,398.01
2011-03-16,397.12
2011-03-17,397.02
2011-03-18,398.66
2011-03-19,396.26
2011-03-20,
2011-03-21,400.59
2011-03-22,396.24
2011-03-23,397.43
2011-03-24,397.01
2011-03-25,395.43
2011-03-26,394.97
2011-03-27,395.19
2011-03-28,399.43
2011-03-29,397.48
2011-03-30,398.29
2011-03-31,402.98
2011-04-01,399.36
2011-04-02,
2011-04-03,402.04
2011-04-04,399.31
2011-04-05,402.69
2011-04-06,399.89
2011-04-07,395.67
2011-04-08,397.94
2011-04-09,401.25
2011-04-10,404.13
2011-04-11,399.54
2011-04-12,402.46
2011-04-13,400.42
2011-04-14,397.94
2011-04-15,395.33
2011-04-16,399.17
2011-04-17,400.86
2011-04-18,400.23
2011-04-19,402.37
2011-04-20,402.82
2011-04-21,399.77
2011-04-22,401.09
2011-04-23,403.6
2011-04-24,402.71
2011-04-25,401.13
2011-04-26,399.91
2011-04-27,399.78
2011-04-28,399.7
2011-04-29,399.65
2011-04-30,396.93
2011-05-01,399.82
2011-05-02,401.5
2011-05-03,400.63
2011-05-04,398.46
2011-05-05,
2011-05-06,
2011-05-07,
2011-05-08,
2011-05-09,
2011-05-10,387.25
2011-05-11,395.53
2011-05-12,397.19
2011-05-13,394.08
2011-05-14,394.25
2011-05-15,402.01
2011-05-16,402.51
2011-05-17,399.84
2011-05-18,397.27
2011-05-19,394.18
2011-05-20,397.56
2011-05-21,
2011-05-22,
2011-05-23,
2011-05-24,
2011-05-25,
2011-05-26,392
2011-05-27,399.25
2011-05-28,
2011-05-29,395.35
2011-05-30,393.82
2011-05-31,
2011-06-01,393
2011-06-02,400.66
2011-06-03,400.53
2011-06-04,387.68
2011-06-05,394.27
2011-06-06,393.78
2011-06-07,
2011-06-08,392.01
2011-06-09,393.73
2011-06-10,
2011-06-11,
2011-06-12,397.78
2011-06-13,399.93
2011-06-14,399.03
2011-06-15,398.34
2011-06-16,
2011-06-17,
2011-06-18,394.13
2011-06-19,
2011-06-20,
2011-06-21,395.29
2011-06-22,396.32
2011-06-23,393.7
2011-06-24,
